x,y,z
0.743019,0.343913,0.350587
0.699134,0.405923,0.345537
0.969194,0.650342,0.37787
1.02743,0.695773,0.384828
1.02523,0.700862,0.384578
1.05756,0.814896,0.38862
1.08754,0.860877,0.392247
1.11341,0.889217,0.395354
1.1344,0.914061,0.397879
1.16061,0.943492,0.401028
1.18581,0.97254,0.404058
1.2031,0.995495,0.406143
1.21103,1.01098,0.407109
1.23262,1.05667,0.409746
1.23023,1.10218,0.409557
1.23155,1.15283,0.409815
1.21679,1.20039,0.408169
1.23002,1.25651,0.409842
1.19908,1.27971,0.406241
0.773353,1.20909,0.355905
0.745039,1.17632,0.352501
0.726266,1.25248,0.350441
0.323234,0.642998,0.301696
0.415791,1.18336,0.313696
0.29896,1.27986,0.300116
0.762528,-0.998077,0.358415
0.724716,-0.899308,0.35375
1.07921,-0.407897,0.400338
1.10134,-0.405167,0.403191
1.47264,-0.412067,0.450937
1.52311,-0.411696,0.457428
2.32884,-0.617736,0.560652
2.3824,-0.620695,0.567534
2.39602,-0.590553,0.569348
2.29385,-0.544041,0.5563
2.21402,-0.514861,0.54609
2.21838,-0.495316,0.546691
2.2777,-0.498005,0.554315
2.30312,-0.49293,0.557595
2.28195,-0.425666,0.555008
2.34039,-0.425879,0.562524
2.37835,-0.421955,0.567415
2.4093,-0.405568,0.571429
2.41103,-0.394942,0.571673
2.41309,-0.340872,0.572047
2.41271,-0.297539,0.572085
2.41362,-0.243789,0.572311
2.39868,-0.199628,0.570478
2.41562,-0.158202,0.57274
2.42717,-0.148214,0.574246
7.39406,-0.157362,1.2131
7.39466,-0.124809,1.21325
7.39513,-0.092253,1.21337
7.40933,-0.059808,1.21526
7.40951,-0.027188,1.21535
7.40127,0.070595,1.21449
7.39989,0.103164,1.21438
6.78256,0.124434,1.13502
6.75319,0.153641,1.1313
6.76844,0.213631,1.13338
6.802,0.274662,1.13782
6.80073,0.304607,1.13772
6.79043,0.334108,1.13645
6.78495,0.363789,1.13581
6.59839,0.412092,1.11191
7.3915,0.72359,1.21455
7.39717,0.757032,1.21535
7.39032,0.822136,1.2146
3.60112,0.433063,0.72642
3.56378,0.460464,0.721672
3.55748,0.507529,0.720957
3.55254,0.554813,0.720416
3.55382,0.603215,0.720679
3.54846,0.634508,0.720052
3.55543,0.651923,0.720984
3.55736,0.70097,0.721331
3.5492,0.731891,0.720344
2.74893,0.579748,0.617101
2.42072,0.544174,0.574812
2.41834,0.554842,0.574528
3.56396,0.850196,0.722481
3.54964,0.913124,0.720766
1.96926,0.591345,0.516838
1.60054,0.527432,0.469282
1.0229,0.342728,0.39461
0.954491,0.37233,0.38587
1.15708,0.456798,0.412099
1.00402,0.427668,0.392352
0.92367,0.398444,0.381958
0.921936,0.402528,0.381743
0.839799,0.384641,0.371142
0.751521,0.348482,0.359714
0.719688,0.3533,0.35563
0.713385,0.402433,0.354918
0.705853,0.470956,0.354087
0.928732,0.65447,0.383126
0.920723,0.704801,0.382197
0.959252,0.810235,0.387365
0.996121,0.863849,0.392216
1.01264,0.885887,0.394385
1.04844,0.925158,0.399069
1.08689,0.9674,0.4041
1.12722,1.01199,0.409378
1.15684,1.04762,0.413259
1.18985,1.08687,0.417584
1.14242,1.27623,0.411865
1.09568,1.27928,0.405859
0.764863,1.19818,0.363144
0.709142,1.20141,0.355983
0.692074,1.27133,0.353929
0.485258,0.922651,0.326624
0.350032,0.682585,0.308746
0.29935,0.624446,0.30211
0.29915,0.660014,0.302156
0.285374,0.736758,0.300538
0.306224,0.865684,0.30348
-0.116437,1.20584,0.249801
-0.495726,0.679214,0.199952
-0.494874,0.59765,0.199897
-0.497005,0.549566,0.199526
-0.448591,-2.1601,0.19574
1.22863,-1.60656,0.429793
1.3279,-1.54617,0.443702
1.00477,-0.40613,0.401126
1.3793,-0.413078,0.453129
1.4333,-0.415432,0.460623
1.55318,-0.420472,0.477262
2.2199,-0.589807,0.569516
1.73324,-0.43636,0.502237
1.90923,-0.418282,0.526715
1.97109,-0.422689,0.535298
2.00962,-0.412409,0.540669
2.06385,-0.414024,0.548198
2.13758,-0.41897,0.558427
2.1929,-0.419744,0.566109
2.21612,-0.414049,0.569345
7.37576,-0.157193,1.28644
7.39815,-0.125043,1.28962
7.39861,-0.092426,1.28975
7.40289,-0.05984,1.29041
7.40901,-0.027225,1.29132
7.40375,0.070718,1.29079
7.39743,0.103275,1.28998
6.81756,0.125252,1.20949
6.79912,0.154903,1.20699
6.80245,0.215007,1.20757
6.8023,0.275062,1.20767
6.80203,0.305095,1.2077
6.81099,0.365699,1.20906
6.79153,0.394692,1.20642
7.40082,0.725521,1.29171
7.40155,0.758546,1.29187
7.39819,0.79117,1.29147
7.39469,0.82378,1.29105
3.69214,0.42813,0.776039
3.5978,0.4333,0.762947
3.55756,0.460337,0.757413
3.55618,0.508089,0.757317
3.55025,0.555272,0.756589
3.54781,0.570932,0.756282
3.54664,0.602883,0.756184
3.55669,0.620738,0.757615
3.55995,0.65371,0.758134
3.55213,0.70097,0.757144
3.54614,0.71605,0.756343
2.6018,0.56161,0.62488
2.45806,0.542011,0.604877
3.57221,0.853415,0.76024
3.56083,0.900629,0.758755
1.76692,0.455945,0.508717
1.69397,0.50158,0.498678
2.01174,0.605012,0.543019
2.19305,0.669939,0.568331
2.14734,0.687187,0.562017
1.07752,0.415315,0.412889
0.892663,0.381182,0.387147
0.791294,0.363249,0.373033
0.773173,0.516515,0.370826
0.824584,0.555857,0.378045
0.852484,0.591011,0.381991
0.847178,0.604027,0.38128
0.852641,0.613557,0.382058
0.835963,0.653209,0.379822
0.881132,0.807621,0.386407
0.899599,0.853843,0.389065
0.924009,0.884567,0.392517
0.975446,0.941699,0.399776
1.03069,1.00345,0.407574
1.09326,1.07336,0.416404
1.14885,1.13755,0.424255
1.16722,1.16577,0.426862
1.1966,1.20545,0.431023
1.03864,1.27012,0.409215
0.998006,1.27639,0.403585
0.519723,0.989624,0.336581
0.289618,0.810813,0.304263
0.326313,0.92396,0.309588
-0.49304,0.99517,0.195938
-0.486014,0.929234,0.196781
-0.491499,0.798566,0.195755
-0.48714,0.739759,0.196242
-0.487843,0.638835,0.195941
-0.400292,-2.21635,0.198247
-0.391747,-2.22398,0.199506
1.2413,-1.67062,0.444329
1.26994,-1.64837,0.448648
0.951918,-0.405342,0.403703
1.30432,-0.41034,0.456283
1.4767,-0.393543,0.482042
1.79152,-0.418212,0.528973
1.8348,-0.419738,0.535428
1.86523,-0.400726,0.540007
1.95701,-0.411339,0.553683
2.06152,-0.423732,0.569254
2.26888,-0.424577,0.600197
2.32812,-0.424993,0.609037
2.36695,-0.421263,0.614838
2.40579,-0.417198,0.620643
2.41417,-0.396702,0.621936
2.41724,-0.342533,0.622503
2.41001,-0.298145,0.621514
2.4129,-0.244485,0.622053
2.40673,-0.190217,0.621243
2.39766,-0.178836,0.619913
2.42543,-0.148576,0.624118
7.38434,-0.157615,1.36413
7.38494,-0.12501,1.36429
7.3854,-0.092402,1.36442
7.40568,-0.027254,1.36758
7.41328,0.070917,1.36891
7.4129,0.103648,1.36892
7.39351,0.725907,1.36729
7.39718,0.759252,1.3679
7.39033,0.824547,1.36701
3.69319,0.428927,0.814477
3.60488,0.434837,0.80131
2.69581,0.570348,0.665921
2.58306,0.558481,0.649071
2.42464,0.54678,0.625405
2.42225,0.557499,0.625071
1.65853,0.436633,0.510854
1.65087,0.450268,0.509739
1.64605,0.456783,0.509033
1.70625,0.506069,0.518116
2.04723,0.616685,0.569226
1.32426,0.418804,0.460935
1.02258,0.328825,0.415732
1.16063,0.442118,0.436563
0.687216,0.401452,0.365832
0.771825,0.551778,0.378762
0.749973,0.598362,0.375595
0.762128,0.613467,0.37744
0.79127,0.779991,0.382126
0.812667,0.807944,0.385375
0.848673,0.873444,0.390881
0.897633,0.939734,0.398321
0.906608,0.957391,0.399696
0.898307,0.965411,0.398474
0.848173,0.936153,0.390933
0.842587,0.95482,0.390137
0.844993,1.00061,0.390589
0.850364,1.02489,0.391439
0.842538,1.05225,0.390327
0.853825,1.08545,0.392078
0.842736,1.10069,0.390454
0.849757,1.15066,0.391603
0.856828,1.1815,0.392721
0.848956,1.20338,0.39159
0.56664,1.08039,0.349211
0.244884,1.28305,0.301604
-0.436047,1.27614,0.199973
-0.402434,-0.398059,0.197237
-0.398987,-0.401543,0.197782
-0.399739,-2.1605,0.194099
1.23672,-1.69844,0.457288
1.25135,-1.65718,0.459716
1.24092,-1.62869,0.458102
1.2549,-1.61761,0.460365
0.879695,-0.408235,0.402685
1.1831,-0.407995,0.451308
1.50054,-0.400652,0.502195
1.55867,-0.40872,0.511494
1.64561,-0.423644,0.525396
1.65317,-0.417787,0.526619
2.16018,-0.434822,0.607837
2.22399,-0.427177,0.618079
2.39947,-0.200695,0.646658
7.41405,-0.158522,1.45036
7.4186,-0.125796,1.45116
7.41906,-0.092983,1.4513
7.41363,-0.02733,1.45056
7.40468,0.038204,1.44926
7.40443,0.070955,1.44929
7.40405,0.103703,1.44929
7.39351,0.727163,1.44886
7.39029,0.759858,1.44841
7.38344,0.825204,1.44745
3.68854,0.429155,0.854516
3.56122,0.462367,0.834179
3.5559,0.509767,0.833423
3.56168,0.55894,0.834448
3.55413,0.606198,0.833335
3.56152,0.656211,0.83462
3.55853,0.704609,0.834239
3.52716,0.73089,0.829266
2.56477,0.55556,0.674681
2.43983,0.539882,0.654627
2.41775,0.557499,0.651124
3.55533,0.852266,0.834025
3.54399,0.899416,0.832304
1.71264,0.451698,0.537912
0.941874,0.413599,0.414315
0.688189,0.398881,0.37363
0.634201,0.371641,0.364923
0.69806,0.46876,0.375354
0.706775,0.502121,0.376818
0.699418,0.510957,0.375657
0.69979,0.5908,0.375878
0.700716,0.602169,0.37605
0.697214,0.626236,0.375537
0.699638,0.668195,0.376011
0.713514,0.804406,0.37851
0.717576,0.852792,0.379259
0.720236,0.902701,0.379787
0.719589,0.951733,0.379782
0.734101,1.01582,0.382237
0.735945,1.05645,0.382615
0.737976,1.10983,0.383049
0.582475,1.113,0.358135
-0.093912,1.1727,0.249861
-0.408467,-0.4044,0.191944
-0.390454,-0.399978,0.195033
-0.199557,-0.603111,0.227263
-0.343159,-2.23098,0.199405
-0.068506,-0.494063,0.249893
1.17726,-1.68109,0.460503
0.844853,-1.07483,0.404894
0.811065,-0.404013,0.400477
0.982106,-0.399472,0.429733
1.01295,-0.396319,0.435014
1.11774,-0.408725,0.452907
1.41367,-0.412133,0.503503
1.45801,-0.411001,0.511088
1.70528,-0.42372,0.553343
1.76748,-0.430799,0.563965
1.80578,-0.431623,0.570512
1.84837,-0.398654,0.577862
1.86648,-0.393887,0.580967
2.12417,-0.438234,0.624941
2.36468,-0.411633,0.666121
2.41191,-0.397822,0.674225
2.41011,-0.34281,0.674029
2.40975,-0.299235,0.674056
2.41265,-0.24538,0.674661
2.3967,-0.190139,0.672045
2.40746,-0.148033,0.673971
7.39881,-0.15848,1.52744
7.40336,-0.125762,1.52829
7.40382,-0.092958,1.52843
7.40628,-0.027352,1.52899
7.41976,0.071229,1.53149
7.41938,0.104104,1.53149
7.39596,0.728708,1.52875
7.39372,0.761573,1.52844
7.38687,0.827067,1.5274
3.58097,0.433536,0.875814
3.55167,0.461987,0.870863
3.54965,0.477736,0.870548
3.55222,0.510187,0.871055
3.55117,0.558329,0.870971
3.54947,0.60653,0.870779
3.55071,0.622949,0.871024
3.55102,0.655497,0.871144
3.55482,0.705183,0.871894
3.54788,0.720162,0.870738
2.64908,0.562583,0.716729
2.55602,0.554726,0.7008
3.55716,0.837644,0.872562
3.56598,0.856404,0.87411
3.55461,0.903783,0.872262
0.944945,0.342853,0.424885
0.547982,0.322453,0.356966
0.598508,0.395898,0.365754
0.649502,0.498289,0.374682
0.647352,0.501192,0.37432
0.64869,0.574258,0.374697
0.678844,0.802006,0.380315
0.699109,0.855425,0.383889
0.60009,1.14913,0.367553
0.302908,1.24375,0.316929
0.297555,1.24511,0.316016
-0.386807,1.2752,0.199055
-0.348872,-0.407069,0.197552
0.134347,-2.31856,0.282765
0.154238,-2.31722,0.286435
0.206424,-0.347541,0.300064
0.479994,-0.408001,0.350384
0.749124,-0.404059,0.400017
0.77267,-0.412226,0.404342
1.02128,-0.411187,0.450185
1.0596,-0.410189,0.457253
1.32263,-0.41243,0.505748
1.3517,-0.414862,0.511104
1.53884,-0.398118,0.545646
1.84088,-0.406651,0.601321
1.89072,-0.408807,0.610506
1.9589,-0.414383,0.623066
2.17814,-0.410237,0.663501
2.3241,-0.426943,0.69038
2.39952,-0.429737,0.704282
2.40134,-0.419053,0.704639
2.40872,-0.398302,0.706042
2.41278,-0.344056,0.7069
2.41175,-0.289352,0.706821
2.41437,-0.246176,0.707393
2.39861,-0.201516,0.704578
2.39945,-0.190838,0.704754
2.40024,-0.180157,0.704922
2.41609,-0.148938,0.707907
7.36253,-0.158079,1.61996
7.37395,-0.125562,1.62213
7.3744,-0.09281,1.62228
7.4111,-0.060352,1.62912
7.41619,-0.027454,1.63012
7.39547,0.038316,1.62644
7.39523,0.071162,1.62646
7.39484,0.104007,1.62645
7.39498,0.730349,1.62775
7.39567,0.763591,1.62795
7.38881,0.829259,1.62682
3.6668,0.428471,0.9397
3.55755,0.46389,0.919629
3.54931,0.511027,0.918205
3.55292,0.527669,0.918904
3.55019,0.559551,0.918465
3.54969,0.575647,0.918406
3.5543,0.60885,0.919323
3.56259,0.659248,0.920954
3.55667,0.70729,0.919961
3.41365,0.710482,0.893595
2.63952,0.56197,0.750552
2.53514,0.551596,0.731284
2.42513,0.53903,0.710974
2.42041,0.560599,0.710147
3.56179,0.840804,0.921177
3.56963,0.859393,0.92266
3.5468,0.904026,0.91854
1.71903,0.447305,0.58059
1.67141,0.44291,0.571799
1.64949,0.452863,0.567779
1.59988,0.470046,0.558665
1.34395,0.401713,0.511336
1.12836,0.40438,0.471588
1.21088,0.445936,0.48689
1.27824,0.477041,0.499372
1.25471,0.532862,0.495148
1.33243,0.579662,0.509573
0.753533,0.341286,0.402346
0.57662,0.336756,0.369716
0.493254,0.291649,0.354252
0.599805,0.401847,0.374123
0.600539,0.406186,0.374267
0.598114,0.486436,0.373984
0.598247,0.531793,0.3741
0.600359,0.603339,0.374635
0.601559,0.701472,0.375056
0.60909,0.755457,0.376554
0.631679,0.811551,0.380834
0.687991,0.91534,0.391428
0.732171,1.26731,0.40029
0.62553,1.20112,0.380492
0.348042,0.983486,0.328884
0.28244,1.14553,0.317117
0.272331,1.19136,0.315346
0.196817,1.28522,0.301613
-0.341615,-0.398699,0.19528
0.976238,-0.414482,0.452559
1.47526,-0.410808,0.550001
1.52049,-0.408777,0.558836
1.62392,-0.428694,0.578991
1.85749,-0.393887,0.624666
1.94841,-0.394975,0.642415
2.13606,-0.422962,0.678997
2.26419,-0.437768,0.703984
7.37885,-0.158754,1.70319
7.39711,-0.126214,1.70683
7.39757,-0.093292,1.70698
7.41653,-0.06052,1.71075
7.41671,-0.027512,1.71085
7.39319,0.005479,1.70633
7.39872,0.071342,1.70754
7.39834,0.10427,1.70753
7.39251,0.731605,1.70767
7.39906,0.765509,1.70902
7.40253,0.799169,1.70977
7.39903,0.832108,1.70915
3.65418,0.427902,0.977144
3.58019,0.435428,0.962713
3.55392,0.464398,0.957643
3.54979,0.496053,0.956902
3.55249,0.512565,0.957462
3.55431,0.561385,0.957917
3.55742,0.610674,0.958625
3.56084,0.66032,0.959394
3.5501,0.707481,0.957394
3.53067,0.719966,0.953626
3.28236,0.684672,0.90507
2.46725,0.538036,0.745621
3.56763,0.843963,0.961095
3.57449,0.862382,0.96247
3.55261,0.907422,0.95829
1.64674,0.44525,0.585226
1.50853,0.437055,0.558225
1.05865,0.312535,0.470131
1.11608,0.389773,0.481501
1.88897,0.66719,0.632975
1.84052,0.677877,0.623537
1.76938,0.66073,0.609611
1.34037,0.508059,0.525537
1.27937,0.491593,0.513592
1.25099,0.500009,0.508069
1.24884,0.505602,0.50766
1.10876,0.466564,0.480229
1.03173,0.46715,0.46519
0.47885,0.313592,0.356928
0.575909,0.656265,0.376577
0.569063,0.702123,0.375334
0.571407,0.750406,0.37589
0.597072,0.819847,0.381042
0.614077,0.85059,0.384425
0.686613,0.976187,0.398844
0.697883,1.00119,0.401095
0.712935,1.03202,0.404097
0.713059,1.0515,0.404161
0.723425,1.10731,0.406299
0.717558,1.15192,0.405244
0.720741,1.22648,0.406017
0.622886,1.19936,0.386856
0.443731,1.26892,0.352017
0.248864,1.01674,0.313456
0.244406,1.0766,0.312707
-0.340297,1.28012,0.198959
-0.499742,-2.14082,0.155636
-0.299629,-2.20291,0.196703
-0.284888,-2.16254,0.19982
0.432072,-0.407799,0.350991
0.672243,-0.404529,0.400438
1.1736,-0.408636,0.503636
1.42488,-0.411526,0.555357
1.48928,-0.394238,0.56865
1.73289,-0.417228,0.618749
1.75434,-0.39759,0.623205
2.15254,-0.447174,0.705076
2.30144,-0.467283,0.735686
2.39861,-0.475809,0.755673
2.40932,-0.444488,0.757939
2.40467,-0.388357,0.757098
2.41772,-0.346272,0.759869
2.40798,-0.29017,0.757979
2.4145,-0.24727,0.759409
2.39686,-0.202255,0.755871
2.3977,-0.191538,0.756065
2.40142,-0.181038,0.756853
2.40939,-0.149179,0.758558
7.38294,-0.159176,1.78236
7.39724,-0.126481,1.78537
7.39378,-0.09344,1.78473
7.39623,-0.027494,1.78536
7.40962,0.071597,1.78832
7.40923,0.104643,1.78831
7.39256,0.73315,1.78616
7.39909,0.767123,1.78758
3.70259,0.417753,1.02592
3.65503,0.428927,1.01616
3.1898,0.666865,0.920874
2.62224,0.560744,0.803822
2.45315,0.536158,0.768964
2.42882,0.542224,0.763969
2.42647,0.553077,0.763508
3.57325,0.847122,1.00018
3.57436,0.864221,1.00044
1.70741,0.438183,0.615252
1.67894,0.446927,0.60941
1.64956,0.447037,0.60336
1.64479,0.453641,0.602393
1.58237,0.444124,0.589524
1.34835,0.385295,0.541229
0.978098,0.332998,0.464906
1.62475,0.55935,0.598484
1.90512,0.66487,0.656413
1.89935,0.681896,0.655262
1.24252,0.49783,0.519674
1.03543,0.426174,0.476898
0.978098,0.444155,0.465133
0.785697,0.361771,0.425358
0.548799,0.395421,0.37666
0.534517,0.407223,0.373744
0.538351,0.554464,0.374834
0.534717,0.601078,0.374182
0.537857,0.654353,0.374937
0.537677,0.702404,0.374998
0.54881,0.770507,0.377429
0.658152,0.983183,0.400371
0.693196,1.05442,0.407731
0.694579,1.28483,0.408486
0.255718,1.02913,0.317622
0.237155,0.974137,0.313689
0.241033,1.10902,0.314763
-0.297379,-0.403436,0.197616
-0.517836,-1.71025,0.147098
-0.517053,-1.76269,0.147161
-0.521516,-1.80719,0.146101
-0.525398,-1.91415,0.14504
-0.518119,-1.95348,0.146539
-0.518733,-2.02671,0.146256
-0.517987,-2.06096,0.146348
-0.517959,-2.13927,0.146193
-0.51201,-2.15514,0.147452
-0.273354,-2.14689,0.199261
0.159237,-2.27959,0.29287
1.09629,-0.410628,0.500052
1.10815,-0.4094,0.502628
1.33629,-0.413137,0.55213
1.38105,-0.413393,0.561844
1.50724,-0.399981,0.589256
1.55251,-0.404499,0.599071
1.63294,-0.417546,0.6165
1.65164,-0.406594,0.62058
1.65431,-0.399405,0.621174
1.72225,-0.391334,0.635935
1.79268,-0.398827,0.651204
2.05538,-0.447346,0.708116
2.2879,-0.487032,0.758496
2.33393,-0.113406,0.769248
7.38145,-0.159513,1.86455
7.3928,-0.126699,1.86708
7.39325,-0.09365,1.86725
7.4092,-0.060728,1.87078
7.40938,-0.027607,1.87088
7.41589,0.071824,1.8725
7.4155,0.104974,1.87249
7.39291,0.734888,1.86887
7.40428,0.769444,1.87141
7.38634,0.800959,1.86758
3.71902,0.420602,1.07093
3.64437,0.428699,1.05475
3.55909,0.451009,1.03629
3.55083,0.514664,1.03462
3.54956,0.530698,1.03438
3.55165,0.563525,1.0349
3.54921,0.579418,1.0344
3.55857,0.613658,1.0365
3.55616,0.662464,1.03608
3.54945,0.677645,1.03466
3.54353,0.709397,1.03344
3.1199,0.65386,0.941388
2.4825,0.543877,0.802836
0.92799,0.307694,0.464997
1.05023,0.353066,0.491619
1.95234,0.663485,0.688026
1.80511,0.658947,0.656066
1.72781,0.639615,0.639251
1.44784,0.543868,0.578298
1.1275,0.430029,0.508544
1.08539,0.419661,0.499386
1.00334,0.39854,0.481536
0.972499,0.391437,0.474828
0.912841,0.415917,0.461931
0.498621,0.480968,0.372171
0.499158,0.660828,0.372656
0.539059,0.825343,0.381652
0.567769,0.885111,0.388005
0.602217,0.946913,0.395607
0.608335,0.965532,0.396973
0.636806,1.23284,0.403699
0.418669,0.82499,0.355524
0.399743,1.2729,0.352334
0.230051,0.949929,0.314847
0.245145,1.15499,0.318542
-0.074516,1.25323,0.249371
-0.284043,-0.399542,0.197559
-0.494409,-2.16638,0.146019
-0.070169,-0.513191,0.24604
0.751119,-0.978475,0.432153
0.838683,-1.07183,0.451907
1.26697,-0.411617,0.550813
1.48767,-0.410147,0.601086
1.50732,-0.408269,0.605566
1.56097,-0.415211,0.617772
1.58508,-0.398837,0.623296
1.60929,-0.38958,0.62883
1.72764,-0.401699,0.655761
2.0702,-0.471154,0.733645
2.30282,-0.513019,0.786545
2.36413,-0.515515,0.800503
2.38944,-0.498625,0.806303
2.4148,-0.447678,0.812185
2.41313,-0.391627,0.811919
2.41168,-0.347102,0.81168
2.40781,-0.291572,0.810912
2.40947,-0.247966,0.811381
2.39276,-0.192082,0.807689
2.40083,-0.160207,0.809592
2.42448,-0.139918,0.815021
2.49667,-0.12158,0.831501
7.38349,-0.325518,1.94417
7.38479,-0.292433,1.94453
7.38794,-0.226275,1.94539
7.40246,-0.193526,1.94876
7.39443,-0.160167,1.947
7.3999,-0.127117,1.94832
7.40035,-0.093959,1.94849
7.39304,-0.02761,1.94696
7.39077,0.071749,1.94664
7.39428,0.104919,1.94751
7.39892,0.171313,1.9487
7.39898,0.270861,1.94892
7.39484,0.370295,1.94818
7.39318,0.403426,1.94787
7.39333,0.469912,1.94804
7.39222,0.503102,1.94786
7.39832,0.570152,1.94939
7.39484,0.603218,1.94866
7.39911,0.670344,1.94977
7.39908,0.703768,1.94983
7.40151,0.770958,1.95053
7.39815,0.804116,1.94983
3.72755,0.422575,1.11298
3.56889,0.437084,1.07687
3.55828,0.45199,1.07448
3.54752,0.482986,1.0721
3.54326,0.514804,1.07119
3.55512,0.549107,1.07396
3.55467,0.565359,1.07389
3.55482,0.614486,1.07403
3.55433,0.663715,1.07402
3.54553,0.711503,1.07211
2.885,0.606241,0.921445
2.60658,0.560131,0.857933
2.41404,0.541585,0.814041
2.41171,0.552426,0.813532
3.56753,0.84983,1.07741
3.56767,0.86675,1.07747
1.71673,0.442793,0.65501
1.59304,0.426339,0.626803
1.30843,0.356915,0.561833
1.75994,0.582389,0.665137
1.94097,0.651624,0.706514
1.38335,0.486089,0.579162
1.07531,0.384001,0.508791
1.03778,0.375968,0.500226
0.946703,0.372363,0.479473
0.899564,0.406204,0.468806
0.85055,0.388888,0.457606
0.480979,0.503825,0.373663
0.478441,0.551825,0.373184
